method,task_id,category,success,goal_achieved,invalid_tool_calls,unsafe_changes,collateral_changes,verifier_rejections,llm_calls,tool_calls,token_proxy,missing_schema_errors,unsupported_argument_errors,precondition_errors,postcondition_errors
ReAct,apply_coupon-062,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,apply_coupon-063,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-064,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-065,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,apply_coupon-066,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-067,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-068,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-069,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-070,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-071,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-072,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,apply_coupon-073,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-074,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-075,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,apply_coupon-076,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-077,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-078,apply_coupon,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,apply_coupon-079,apply_coupon,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct,apply_coupon-080,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,apply_coupon-081,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-082,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-083,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-084,apply_coupon,0,0,1,1,0,0,2,2,635,0,0,1,0
ReAct,apply_coupon-085,apply_coupon,0,0,2,1,1,0,2,2,635,1,0,1,0
ReAct,apply_coupon-086,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-087,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-088,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-089,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,apply_coupon-090,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-091,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,apply_coupon-092,apply_coupon,0,0,1,1,0,0,2,2,635,0,0,1,0
ReAct,apply_coupon-093,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-094,apply_coupon,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,apply_coupon-095,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-096,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-097,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-098,apply_coupon,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct,apply_coupon-099,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,apply_coupon-100,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,apply_coupon-101,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-102,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-103,apply_coupon,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,apply_coupon-104,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-105,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-106,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,apply_coupon-107,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-108,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-109,apply_coupon,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct,apply_coupon-110,apply_coupon,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct,apply_coupon-111,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-112,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-113,apply_coupon,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct,apply_coupon-114,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-115,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-116,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-117,apply_coupon,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,apply_coupon-118,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-119,apply_coupon,1,1,0,0,0,0,1,1,260,0,0,0,0
ReAct,apply_coupon-120,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-121,apply_coupon,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,apply_coupon-122,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-123,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,apply_coupon-124,apply_coupon,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-000,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-001,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-002,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-003,request_refund,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,request_refund-004,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-005,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,request_refund-006,request_refund,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct,request_refund-007,request_refund,0,1,1,1,0,0,2,2,635,1,0,0,0
ReAct,request_refund-008,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-009,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-010,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-011,request_refund,0,1,2,1,0,0,2,2,635,0,0,2,0
ReAct,request_refund-012,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-013,request_refund,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,request_refund-014,request_refund,0,1,1,1,0,0,2,2,635,1,0,0,0
ReAct,request_refund-015,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-016,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct,request_refund-017,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-018,request_refund,0,0,1,0,0,0,3,3,1125,1,0,0,0
ReAct,request_refund-019,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-020,request_refund,0,1,1,1,0,0,1,1,260,1,0,0,0
ReAct,request_refund-021,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-022,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-023,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,request_refund-024,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-025,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-026,request_refund,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,request_refund-027,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-028,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,request_refund-029,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-030,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct,request_refund-031,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct,request_refund-032,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-033,request_refund,0,0,2,1,1,0,3,3,1125,0,0,2,0
ReAct,request_refund-034,request_refund,0,0,2,0,0,0,3,3,1125,1,0,1,0
ReAct,request_refund-035,request_refund,0,0,1,0,0,0,1,1,260,1,0,0,0
ReAct,request_refund-036,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-037,request_refund,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct,request_refund-038,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-039,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-040,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-041,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-042,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-043,request_refund,0,1,2,1,0,0,2,2,635,0,0,2,0
ReAct,request_refund-044,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-045,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct,request_refund-046,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,request_refund-047,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,request_refund-048,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-049,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-050,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct,request_refund-051,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-052,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-053,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-054,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-055,request_refund,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct,request_refund-056,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-057,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-058,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-059,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-060,request_refund,0,1,2,1,0,0,2,2,635,1,0,1,0
ReAct,request_refund-061,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct,request_refund-062,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-063,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-064,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-065,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-066,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-067,request_refund,0,1,2,1,0,0,2,2,635,0,0,2,0
ReAct,request_refund-068,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-069,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-070,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-071,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct,request_refund-072,request_refund,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct,request_refund-073,request_refund,0,0,1,0,0,0,1,1,260,1,0,0,0
ReAct,request_refund-074,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-075,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct,request_refund-076,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-077,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-078,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-079,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-080,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-081,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-082,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-083,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-084,request_refund,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct,request_refund-085,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-086,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-087,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-088,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-089,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-090,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-091,request_refund,0,1,1,1,0,0,2,2,635,1,0,0,0
ReAct,request_refund-092,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-093,request_refund,0,1,1,1,0,0,1,1,260,1,0,0,0
ReAct,request_refund-094,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-095,request_refund,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct,request_refund-096,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct,request_refund-097,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,request_refund-098,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-099,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-100,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-101,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-102,request_refund,0,1,1,1,0,0,3,3,1125,1,0,0,0
ReAct,request_refund-103,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-104,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-105,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-106,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-107,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-108,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-109,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-110,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-111,request_refund,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,request_refund-112,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-113,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-114,request_refund,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct,request_refund-115,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-116,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-117,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-118,request_refund,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct,request_refund-119,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-120,request_refund,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct,request_refund-121,request_refund,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct,request_refund-122,request_refund,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct,request_refund-123,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct,request_refund-124,request_refund,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-000,update_address,0,0,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-001,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-002,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-003,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-004,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-005,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-006,update_address,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct + JSON repair,update_address-007,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-008,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-009,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-010,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-011,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-012,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-013,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-014,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-015,update_address,0,0,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-016,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-017,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-018,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-019,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-020,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-021,update_address,0,0,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-022,update_address,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-023,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-024,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-025,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-026,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-027,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-028,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-029,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-030,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-031,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-032,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-033,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-034,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-035,update_address,0,1,2,1,0,0,2,2,635,0,0,2,0
ReAct + JSON repair,update_address-036,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-037,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-038,update_address,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-039,update_address,0,0,2,1,1,0,3,3,1125,0,0,2,0
ReAct + JSON repair,update_address-040,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-041,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-042,update_address,0,0,2,1,1,0,3,3,1125,0,0,2,0
ReAct + JSON repair,update_address-043,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-044,update_address,0,0,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-045,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-046,update_address,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-047,update_address,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + JSON repair,update_address-048,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-049,update_address,0,1,2,1,0,0,3,3,1125,0,0,2,0
ReAct + JSON repair,update_address-050,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-051,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-052,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-053,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-054,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-055,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-056,update_address,0,0,2,1,0,0,3,3,1125,0,0,2,0
ReAct + JSON repair,update_address-057,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-058,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-059,update_address,0,0,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-060,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-061,update_address,0,0,2,1,1,0,3,3,1125,0,0,2,0
ReAct + JSON repair,update_address-062,update_address,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + JSON repair,update_address-063,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-064,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-065,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-066,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-067,update_address,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-068,update_address,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct + JSON repair,update_address-069,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-070,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-071,update_address,0,0,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-072,update_address,0,0,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-073,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-074,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-075,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-076,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-077,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-078,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-079,update_address,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-080,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-081,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-082,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-083,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-084,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-085,update_address,0,0,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-086,update_address,0,0,1,0,0,0,3,3,1125,1,0,0,0
ReAct + JSON repair,update_address-087,update_address,0,0,1,1,1,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-088,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-089,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-090,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-091,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-092,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-093,update_address,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-094,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-095,update_address,0,1,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-096,update_address,0,0,1,1,0,0,1,1,260,0,0,1,0
ReAct + JSON repair,update_address-097,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-098,update_address,0,0,1,1,1,0,3,3,1125,0,0,1,0
ReAct + JSON repair,update_address-099,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-100,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-101,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-102,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-103,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-104,update_address,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-105,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-106,update_address,0,0,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-107,update_address,0,0,1,1,1,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-108,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-109,update_address,1,1,0,0,0,0,3,3,1125,0,0,0,0
ReAct + JSON repair,update_address-110,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-111,update_address,0,1,2,1,0,0,2,2,635,0,0,2,0
ReAct + JSON repair,update_address-112,update_address,0,1,1,1,0,0,2,2,635,0,0,1,0
ReAct + JSON repair,update_address-113,update_address,0,0,1,0,0,0,2,2,635,1,0,0,0
ReAct + JSON repair,update_address-114,update_address,1,1,0,0,0,0,2,2,635,0,0,0,0
ReAct + JSON repair,update_address-115,update_address,0,1,2,1,0,0,2,2,635,0,0,2,0
